audio_path,fig_path
D:\datasets\flickr_soundnet\Data\1\14571652671.wav,D:\datasets\flickr_soundnet\Data\1\14571652671.jpg
D:\datasets\flickr_soundnet\Data\1\14605966890.wav,D:\datasets\flickr_soundnet\Data\1\14605966890.jpg
D:\datasets\flickr_soundnet\Data\1\14678892718.wav,D:\datasets\flickr_soundnet\Data\1\14678892718.jpg
D:\datasets\flickr_soundnet\Data\1\14679205231.wav,D:\datasets\flickr_soundnet\Data\1\14679205231.jpg
D:\datasets\flickr_soundnet\Data\1\14699433634.wav,D:\datasets\flickr_soundnet\Data\1\14699433634.jpg
D:\datasets\flickr_soundnet\Data\1\14714305009.wav,D:\datasets\flickr_soundnet\Data\1\14714305009.jpg
D:\datasets\flickr_soundnet\Data\1\14734334814.wav,D:\datasets\flickr_soundnet\Data\1\14734334814.jpg
D:\datasets\flickr_soundnet\Data\1\14762555250.wav,D:\datasets\flickr_soundnet\Data\1\14762555250.jpg
D:\datasets\flickr_soundnet\Data\1\14779290211.wav,D:\datasets\flickr_soundnet\Data\1\14779290211.jpg
D:\datasets\flickr_soundnet\Data\1\14791215586.wav,D:\datasets\flickr_soundnet\Data\1\14791215586.jpg
D:\datasets\flickr_soundnet\Data\1\14804233302.wav,D:\datasets\flickr_soundnet\Data\1\14804233302.jpg
D:\datasets\flickr_soundnet\Data\1\14869121794.wav,D:\datasets\flickr_soundnet\Data\1\14869121794.jpg
D:\datasets\flickr_soundnet\Data\1\14903319695.wav,D:\datasets\flickr_soundnet\Data\1\14903319695.jpg
D:\datasets\flickr_soundnet\Data\1\15018234332.wav,D:\datasets\flickr_soundnet\Data\1\15018234332.jpg
D:\datasets\flickr_soundnet\Data\1\15211837897.wav,D:\datasets\flickr_soundnet\Data\1\15211837897.jpg
D:\datasets\flickr_soundnet\Data\1\15340774700.wav,D:\datasets\flickr_soundnet\Data\1\15340774700.jpg
D:\datasets\flickr_soundnet\Data\1\15379127521.wav,D:\datasets\flickr_soundnet\Data\1\15379127521.jpg
D:\datasets\flickr_soundnet\Data\1\15392626882.wav,D:\datasets\flickr_soundnet\Data\1\15392626882.jpg
D:\datasets\flickr_soundnet\Data\1\15397116344.wav,D:\datasets\flickr_soundnet\Data\1\15397116344.jpg
D:\datasets\flickr_soundnet\Data\1\15405238148.wav,D:\datasets\flickr_soundnet\Data\1\15405238148.jpg
D:\datasets\flickr_soundnet\Data\1\15431285210.wav,D:\datasets\flickr_soundnet\Data\1\15431285210.jpg
D:\datasets\flickr_soundnet\Data\1\15465167061.wav,D:\datasets\flickr_soundnet\Data\1\15465167061.jpg
D:\datasets\flickr_soundnet\Data\1\15508754717.wav,D:\datasets\flickr_soundnet\Data\1\15508754717.jpg
D:\datasets\flickr_soundnet\Data\1\15515174404.wav,D:\datasets\flickr_soundnet\Data\1\15515174404.jpg
D:\datasets\flickr_soundnet\Data\1\15593111566.wav,D:\datasets\flickr_soundnet\Data\1\15593111566.jpg
D:\datasets\flickr_soundnet\Data\1\15758518409.wav,D:\datasets\flickr_soundnet\Data\1\15758518409.jpg
D:\datasets\flickr_soundnet\Data\1\15761459984.wav,D:\datasets\flickr_soundnet\Data\1\15761459984.jpg
D:\datasets\flickr_soundnet\Data\1\15798145221.wav,D:\datasets\flickr_soundnet\Data\1\15798145221.jpg
D:\datasets\flickr_soundnet\Data\1\15909789752.wav,D:\datasets\flickr_soundnet\Data\1\15909789752.jpg
D:\datasets\flickr_soundnet\Data\1\15917266800.wav,D:\datasets\flickr_soundnet\Data\1\15917266800.jpg
D:\datasets\flickr_soundnet\Data\1\15930462377.wav,D:\datasets\flickr_soundnet\Data\1\15930462377.jpg
D:\datasets\flickr_soundnet\Data\1\15973778434.wav,D:\datasets\flickr_soundnet\Data\1\15973778434.jpg
D:\datasets\flickr_soundnet\Data\1\16009596897.wav,D:\datasets\flickr_soundnet\Data\1\16009596897.jpg
D:\datasets\flickr_soundnet\Data\1\16061300116.wav,D:\datasets\flickr_soundnet\Data\1\16061300116.jpg
D:\datasets\flickr_soundnet\Data\1\16077733881.wav,D:\datasets\flickr_soundnet\Data\1\16077733881.jpg
D:\datasets\flickr_soundnet\Data\1\16110030001.wav,D:\datasets\flickr_soundnet\Data\1\16110030001.jpg
D:\datasets\flickr_soundnet\Data\1\16271596293.wav,D:\datasets\flickr_soundnet\Data\1\16271596293.jpg
D:\datasets\flickr_soundnet\Data\1\16274042690.wav,D:\datasets\flickr_soundnet\Data\1\16274042690.jpg
D:\datasets\flickr_soundnet\Data\1\16361125883.wav,D:\datasets\flickr_soundnet\Data\1\16361125883.jpg
D:\datasets\flickr_soundnet\Data\1\16369370669.wav,D:\datasets\flickr_soundnet\Data\1\16369370669.jpg
D:\datasets\flickr_soundnet\Data\1\16448583247.wav,D:\datasets\flickr_soundnet\Data\1\16448583247.jpg
D:\datasets\flickr_soundnet\Data\1\16475296547.wav,D:\datasets\flickr_soundnet\Data\1\16475296547.jpg
D:\datasets\flickr_soundnet\Data\1\16490011608.wav,D:\datasets\flickr_soundnet\Data\1\16490011608.jpg
D:\datasets\flickr_soundnet\Data\1\16513196271.wav,D:\datasets\flickr_soundnet\Data\1\16513196271.jpg
D:\datasets\flickr_soundnet\Data\1\16559099767.wav,D:\datasets\flickr_soundnet\Data\1\16559099767.jpg
D:\datasets\flickr_soundnet\Data\1\16644322913.wav,D:\datasets\flickr_soundnet\Data\1\16644322913.jpg
D:\datasets\flickr_soundnet\Data\1\16734605628.wav,D:\datasets\flickr_soundnet\Data\1\16734605628.jpg
D:\datasets\flickr_soundnet\Data\1\16752167836.wav,D:\datasets\flickr_soundnet\Data\1\16752167836.jpg
D:\datasets\flickr_soundnet\Data\1\16875848381.wav,D:\datasets\flickr_soundnet\Data\1\16875848381.jpg
D:\datasets\flickr_soundnet\Data\1\17031615998.wav,D:\datasets\flickr_soundnet\Data\1\17031615998.jpg
D:\datasets\flickr_soundnet\Data\1\17092765428.wav,D:\datasets\flickr_soundnet\Data\1\17092765428.jpg
D:\datasets\flickr_soundnet\Data\1\17303284190.wav,D:\datasets\flickr_soundnet\Data\1\17303284190.jpg
D:\datasets\flickr_soundnet\Data\1\17339130042.wav,D:\datasets\flickr_soundnet\Data\1\17339130042.jpg
D:\datasets\flickr_soundnet\Data\1\17379005462.wav,D:\datasets\flickr_soundnet\Data\1\17379005462.jpg
D:\datasets\flickr_soundnet\Data\1\17571050935.wav,D:\datasets\flickr_soundnet\Data\1\17571050935.jpg
D:\datasets\flickr_soundnet\Data\1\17798440370.wav,D:\datasets\flickr_soundnet\Data\1\17798440370.jpg
D:\datasets\flickr_soundnet\Data\1\18364365132.wav,D:\datasets\flickr_soundnet\Data\1\18364365132.jpg
D:\datasets\flickr_soundnet\Data\1\18464413401.wav,D:\datasets\flickr_soundnet\Data\1\18464413401.jpg
D:\datasets\flickr_soundnet\Data\1\18991109288.wav,D:\datasets\flickr_soundnet\Data\1\18991109288.jpg
D:\datasets\flickr_soundnet\Data\1\19337447194.wav,D:\datasets\flickr_soundnet\Data\1\19337447194.jpg
D:\datasets\flickr_soundnet\Data\1\19451571141.wav,D:\datasets\flickr_soundnet\Data\1\19451571141.jpg
D:\datasets\flickr_soundnet\Data\1\19642011145.wav,D:\datasets\flickr_soundnet\Data\1\19642011145.jpg
D:\datasets\flickr_soundnet\Data\1\20368795898.wav,D:\datasets\flickr_soundnet\Data\1\20368795898.jpg
D:\datasets\flickr_soundnet\Data\1\20372483352.wav,D:\datasets\flickr_soundnet\Data\1\20372483352.jpg
D:\datasets\flickr_soundnet\Data\1\20606865263.wav,D:\datasets\flickr_soundnet\Data\1\20606865263.jpg
D:\datasets\flickr_soundnet\Data\1\20611762114.wav,D:\datasets\flickr_soundnet\Data\1\20611762114.jpg
D:\datasets\flickr_soundnet\Data\1\21161557911.wav,D:\datasets\flickr_soundnet\Data\1\21161557911.jpg
D:\datasets\flickr_soundnet\Data\1\21202746003.wav,D:\datasets\flickr_soundnet\Data\1\21202746003.jpg
D:\datasets\flickr_soundnet\Data\1\21561818036.wav,D:\datasets\flickr_soundnet\Data\1\21561818036.jpg
D:\datasets\flickr_soundnet\Data\1\22151427589.wav,D:\datasets\flickr_soundnet\Data\1\22151427589.jpg
D:\datasets\flickr_soundnet\Data\1\22392165558.wav,D:\datasets\flickr_soundnet\Data\1\22392165558.jpg
D:\datasets\flickr_soundnet\Data\1\22478820286.wav,D:\datasets\flickr_soundnet\Data\1\22478820286.jpg
D:\datasets\flickr_soundnet\Data\1\22568149288.wav,D:\datasets\flickr_soundnet\Data\1\22568149288.jpg
D:\datasets\flickr_soundnet\Data\1\22793349095.wav,D:\datasets\flickr_soundnet\Data\1\22793349095.jpg
D:\datasets\flickr_soundnet\Data\1\22896534825.wav,D:\datasets\flickr_soundnet\Data\1\22896534825.jpg
D:\datasets\flickr_soundnet\Data\1\23178608049.wav,D:\datasets\flickr_soundnet\Data\1\23178608049.jpg
D:\datasets\flickr_soundnet\Data\1\23265491004.wav,D:\datasets\flickr_soundnet\Data\1\23265491004.jpg
D:\datasets\flickr_soundnet\Data\1\23305760995.wav,D:\datasets\flickr_soundnet\Data\1\23305760995.jpg
D:\datasets\flickr_soundnet\Data\1\23319287454.wav,D:\datasets\flickr_soundnet\Data\1\23319287454.jpg
D:\datasets\flickr_soundnet\Data\1\23438601213.wav,D:\datasets\flickr_soundnet\Data\1\23438601213.jpg
D:\datasets\flickr_soundnet\Data\1\23451732023.wav,D:\datasets\flickr_soundnet\Data\1\23451732023.jpg
D:\datasets\flickr_soundnet\Data\1\23465735840.wav,D:\datasets\flickr_soundnet\Data\1\23465735840.jpg
D:\datasets\flickr_soundnet\Data\1\23503914483.wav,D:\datasets\flickr_soundnet\Data\1\23503914483.jpg
D:\datasets\flickr_soundnet\Data\1\23507365175.wav,D:\datasets\flickr_soundnet\Data\1\23507365175.jpg
D:\datasets\flickr_soundnet\Data\1\23973945669.wav,D:\datasets\flickr_soundnet\Data\1\23973945669.jpg
D:\datasets\flickr_soundnet\Data\1\24002448846.wav,D:\datasets\flickr_soundnet\Data\1\24002448846.jpg
D:\datasets\flickr_soundnet\Data\1\2400533016.wav,D:\datasets\flickr_soundnet\Data\1\2400533016.jpg
D:\datasets\flickr_soundnet\Data\1\2401957951.wav,D:\datasets\flickr_soundnet\Data\1\2401957951.jpg
D:\datasets\flickr_soundnet\Data\1\2402486458.wav,D:\datasets\flickr_soundnet\Data\1\2402486458.jpg
D:\datasets\flickr_soundnet\Data\1\24033430085.wav,D:\datasets\flickr_soundnet\Data\1\24033430085.jpg
D:\datasets\flickr_soundnet\Data\1\2403389230.wav,D:\datasets\flickr_soundnet\Data\1\2403389230.jpg
D:\datasets\flickr_soundnet\Data\1\2404965389.wav,D:\datasets\flickr_soundnet\Data\1\2404965389.jpg
D:\datasets\flickr_soundnet\Data\1\2407624284.wav,D:\datasets\flickr_soundnet\Data\1\2407624284.jpg
D:\datasets\flickr_soundnet\Data\1\2415128173.wav,D:\datasets\flickr_soundnet\Data\1\2415128173.jpg
D:\datasets\flickr_soundnet\Data\1\2415443414.wav,D:\datasets\flickr_soundnet\Data\1\2415443414.jpg
D:\datasets\flickr_soundnet\Data\1\24216239802.wav,D:\datasets\flickr_soundnet\Data\1\24216239802.jpg
D:\datasets\flickr_soundnet\Data\1\24348848389.wav,D:\datasets\flickr_soundnet\Data\1\24348848389.jpg
D:\datasets\flickr_soundnet\Data\1\2442828638.wav,D:\datasets\flickr_soundnet\Data\1\2442828638.jpg
D:\datasets\flickr_soundnet\Data\1\24437384662.wav,D:\datasets\flickr_soundnet\Data\1\24437384662.jpg
D:\datasets\flickr_soundnet\Data\1\24566475255.wav,D:\datasets\flickr_soundnet\Data\1\24566475255.jpg
D:\datasets\flickr_soundnet\Data\1\24595670973.wav,D:\datasets\flickr_soundnet\Data\1\24595670973.jpg
D:\datasets\flickr_soundnet\Data\1\2460555643.wav,D:\datasets\flickr_soundnet\Data\1\2460555643.jpg
D:\datasets\flickr_soundnet\Data\1\2478347608.wav,D:\datasets\flickr_soundnet\Data\1\2478347608.jpg
D:\datasets\flickr_soundnet\Data\1\24930004821.wav,D:\datasets\flickr_soundnet\Data\1\24930004821.jpg
D:\datasets\flickr_soundnet\Data\1\24943889130.wav,D:\datasets\flickr_soundnet\Data\1\24943889130.jpg
D:\datasets\flickr_soundnet\Data\1\2500159064.wav,D:\datasets\flickr_soundnet\Data\1\2500159064.jpg
D:\datasets\flickr_soundnet\Data\1\2514882447.wav,D:\datasets\flickr_soundnet\Data\1\2514882447.jpg
D:\datasets\flickr_soundnet\Data\1\2522318977.wav,D:\datasets\flickr_soundnet\Data\1\2522318977.jpg
D:\datasets\flickr_soundnet\Data\1\25404444225.wav,D:\datasets\flickr_soundnet\Data\1\25404444225.jpg
D:\datasets\flickr_soundnet\Data\1\2543976488.wav,D:\datasets\flickr_soundnet\Data\1\2543976488.jpg
D:\datasets\flickr_soundnet\Data\1\25489401794.wav,D:\datasets\flickr_soundnet\Data\1\25489401794.jpg
D:\datasets\flickr_soundnet\Data\1\25532445626.wav,D:\datasets\flickr_soundnet\Data\1\25532445626.jpg
D:\datasets\flickr_soundnet\Data\1\2554193477.wav,D:\datasets\flickr_soundnet\Data\1\2554193477.jpg
D:\datasets\flickr_soundnet\Data\1\2556073238.wav,D:\datasets\flickr_soundnet\Data\1\2556073238.jpg
D:\datasets\flickr_soundnet\Data\1\2567225276.wav,D:\datasets\flickr_soundnet\Data\1\2567225276.jpg
D:\datasets\flickr_soundnet\Data\1\2580010389.wav,D:\datasets\flickr_soundnet\Data\1\2580010389.jpg
D:\datasets\flickr_soundnet\Data\1\25858964186.wav,D:\datasets\flickr_soundnet\Data\1\25858964186.jpg
D:\datasets\flickr_soundnet\Data\1\25904346646.wav,D:\datasets\flickr_soundnet\Data\1\25904346646.jpg
D:\datasets\flickr_soundnet\Data\1\2596670896.wav,D:\datasets\flickr_soundnet\Data\1\2596670896.jpg
D:\datasets\flickr_soundnet\Data\1\2611928777.wav,D:\datasets\flickr_soundnet\Data\1\2611928777.jpg
D:\datasets\flickr_soundnet\Data\1\26203743010.wav,D:\datasets\flickr_soundnet\Data\1\26203743010.jpg
D:\datasets\flickr_soundnet\Data\1\2627929034.wav,D:\datasets\flickr_soundnet\Data\1\2627929034.jpg
D:\datasets\flickr_soundnet\Data\1\2640083736.wav,D:\datasets\flickr_soundnet\Data\1\2640083736.jpg
D:\datasets\flickr_soundnet\Data\1\26430110105.wav,D:\datasets\flickr_soundnet\Data\1\26430110105.jpg
D:\datasets\flickr_soundnet\Data\1\2647962880.wav,D:\datasets\flickr_soundnet\Data\1\2647962880.jpg
D:\datasets\flickr_soundnet\Data\1\2665246759.wav,D:\datasets\flickr_soundnet\Data\1\2665246759.jpg
D:\datasets\flickr_soundnet\Data\1\2693133849.wav,D:\datasets\flickr_soundnet\Data\1\2693133849.jpg
D:\datasets\flickr_soundnet\Data\1\2695196173.wav,D:\datasets\flickr_soundnet\Data\1\2695196173.jpg
D:\datasets\flickr_soundnet\Data\1\2696410656.wav,D:\datasets\flickr_soundnet\Data\1\2696410656.jpg
D:\datasets\flickr_soundnet\Data\1\2698329253.wav,D:\datasets\flickr_soundnet\Data\1\2698329253.jpg
D:\datasets\flickr_soundnet\Data\1\2730260983.wav,D:\datasets\flickr_soundnet\Data\1\2730260983.jpg
D:\datasets\flickr_soundnet\Data\1\2735896335.wav,D:\datasets\flickr_soundnet\Data\1\2735896335.jpg
D:\datasets\flickr_soundnet\Data\1\2760144972.wav,D:\datasets\flickr_soundnet\Data\1\2760144972.jpg
D:\datasets\flickr_soundnet\Data\1\2852422707.wav,D:\datasets\flickr_soundnet\Data\1\2852422707.jpg
D:\datasets\flickr_soundnet\Data\1\2872157107.wav,D:\datasets\flickr_soundnet\Data\1\2872157107.jpg
D:\datasets\flickr_soundnet\Data\1\2932750834.wav,D:\datasets\flickr_soundnet\Data\1\2932750834.jpg
D:\datasets\flickr_soundnet\Data\1\2939988331.wav,D:\datasets\flickr_soundnet\Data\1\2939988331.jpg
D:\datasets\flickr_soundnet\Data\1\2987115538.wav,D:\datasets\flickr_soundnet\Data\1\2987115538.jpg
D:\datasets\flickr_soundnet\Data\1\3001741957.wav,D:\datasets\flickr_soundnet\Data\1\3001741957.jpg
D:\datasets\flickr_soundnet\Data\1\3009916914.wav,D:\datasets\flickr_soundnet\Data\1\3009916914.jpg
D:\datasets\flickr_soundnet\Data\1\3034010874.wav,D:\datasets\flickr_soundnet\Data\1\3034010874.jpg
D:\datasets\flickr_soundnet\Data\1\3109408703.wav,D:\datasets\flickr_soundnet\Data\1\3109408703.jpg
D:\datasets\flickr_soundnet\Data\1\3131184479.wav,D:\datasets\flickr_soundnet\Data\1\3131184479.jpg
D:\datasets\flickr_soundnet\Data\1\3203952011.wav,D:\datasets\flickr_soundnet\Data\1\3203952011.jpg
D:\datasets\flickr_soundnet\Data\1\3213997318.wav,D:\datasets\flickr_soundnet\Data\1\3213997318.jpg
D:\datasets\flickr_soundnet\Data\1\3255103882.wav,D:\datasets\flickr_soundnet\Data\1\3255103882.jpg
D:\datasets\flickr_soundnet\Data\1\3271454392.wav,D:\datasets\flickr_soundnet\Data\1\3271454392.jpg
D:\datasets\flickr_soundnet\Data\1\3327068673.wav,D:\datasets\flickr_soundnet\Data\1\3327068673.jpg
D:\datasets\flickr_soundnet\Data\1\3346353736.wav,D:\datasets\flickr_soundnet\Data\1\3346353736.jpg
D:\datasets\flickr_soundnet\Data\1\3412575952.wav,D:\datasets\flickr_soundnet\Data\1\3412575952.jpg
D:\datasets\flickr_soundnet\Data\1\3496340474.wav,D:\datasets\flickr_soundnet\Data\1\3496340474.jpg
D:\datasets\flickr_soundnet\Data\1\3533132602.wav,D:\datasets\flickr_soundnet\Data\1\3533132602.jpg
D:\datasets\flickr_soundnet\Data\1\3554285738.wav,D:\datasets\flickr_soundnet\Data\1\3554285738.jpg
D:\datasets\flickr_soundnet\Data\1\3568893693.wav,D:\datasets\flickr_soundnet\Data\1\3568893693.jpg
D:\datasets\flickr_soundnet\Data\1\3687584791.wav,D:\datasets\flickr_soundnet\Data\1\3687584791.jpg
D:\datasets\flickr_soundnet\Data\1\3728224387.wav,D:\datasets\flickr_soundnet\Data\1\3728224387.jpg
D:\datasets\flickr_soundnet\Data\1\3760334847.wav,D:\datasets\flickr_soundnet\Data\1\3760334847.jpg
D:\datasets\flickr_soundnet\Data\1\3765127633.wav,D:\datasets\flickr_soundnet\Data\1\3765127633.jpg
D:\datasets\flickr_soundnet\Data\1\3795118181.wav,D:\datasets\flickr_soundnet\Data\1\3795118181.jpg
D:\datasets\flickr_soundnet\Data\1\3806017052.wav,D:\datasets\flickr_soundnet\Data\1\3806017052.jpg
D:\datasets\flickr_soundnet\Data\1\3814576088.wav,D:\datasets\flickr_soundnet\Data\1\3814576088.jpg
D:\datasets\flickr_soundnet\Data\1\3850142485.wav,D:\datasets\flickr_soundnet\Data\1\3850142485.jpg
D:\datasets\flickr_soundnet\Data\1\3869989574.wav,D:\datasets\flickr_soundnet\Data\1\3869989574.jpg
D:\datasets\flickr_soundnet\Data\1\3934941806.wav,D:\datasets\flickr_soundnet\Data\1\3934941806.jpg
D:\datasets\flickr_soundnet\Data\1\4108111438.wav,D:\datasets\flickr_soundnet\Data\1\4108111438.jpg
D:\datasets\flickr_soundnet\Data\1\4149783974.wav,D:\datasets\flickr_soundnet\Data\1\4149783974.jpg
D:\datasets\flickr_soundnet\Data\1\4160911479.wav,D:\datasets\flickr_soundnet\Data\1\4160911479.jpg
D:\datasets\flickr_soundnet\Data\1\4204850993.wav,D:\datasets\flickr_soundnet\Data\1\4204850993.jpg
D:\datasets\flickr_soundnet\Data\1\4274964495.wav,D:\datasets\flickr_soundnet\Data\1\4274964495.jpg
D:\datasets\flickr_soundnet\Data\1\4296425900.wav,D:\datasets\flickr_soundnet\Data\1\4296425900.jpg
D:\datasets\flickr_soundnet\Data\1\4309073539.wav,D:\datasets\flickr_soundnet\Data\1\4309073539.jpg
D:\datasets\flickr_soundnet\Data\1\4391891332.wav,D:\datasets\flickr_soundnet\Data\1\4391891332.jpg
D:\datasets\flickr_soundnet\Data\1\4407737531.wav,D:\datasets\flickr_soundnet\Data\1\4407737531.jpg
D:\datasets\flickr_soundnet\Data\1\4467563054.wav,D:\datasets\flickr_soundnet\Data\1\4467563054.jpg
D:\datasets\flickr_soundnet\Data\1\4476771781.wav,D:\datasets\flickr_soundnet\Data\1\4476771781.jpg
D:\datasets\flickr_soundnet\Data\1\4476876456.wav,D:\datasets\flickr_soundnet\Data\1\4476876456.jpg
D:\datasets\flickr_soundnet\Data\1\4524563931.wav,D:\datasets\flickr_soundnet\Data\1\4524563931.jpg
D:\datasets\flickr_soundnet\Data\1\4543136011.wav,D:\datasets\flickr_soundnet\Data\1\4543136011.jpg
D:\datasets\flickr_soundnet\Data\1\4609912974.wav,D:\datasets\flickr_soundnet\Data\1\4609912974.jpg
D:\datasets\flickr_soundnet\Data\1\4613913015.wav,D:\datasets\flickr_soundnet\Data\1\4613913015.jpg
D:\datasets\flickr_soundnet\Data\1\4679314542.wav,D:\datasets\flickr_soundnet\Data\1\4679314542.jpg
D:\datasets\flickr_soundnet\Data\1\4704049923.wav,D:\datasets\flickr_soundnet\Data\1\4704049923.jpg
D:\datasets\flickr_soundnet\Data\1\4705743540.wav,D:\datasets\flickr_soundnet\Data\1\4705743540.jpg
D:\datasets\flickr_soundnet\Data\1\4713633200.wav,D:\datasets\flickr_soundnet\Data\1\4713633200.jpg
D:\datasets\flickr_soundnet\Data\1\4733603151.wav,D:\datasets\flickr_soundnet\Data\1\4733603151.jpg
D:\datasets\flickr_soundnet\Data\1\4758950312.wav,D:\datasets\flickr_soundnet\Data\1\4758950312.jpg
D:\datasets\flickr_soundnet\Data\1\4763767813.wav,D:\datasets\flickr_soundnet\Data\1\4763767813.jpg
D:\datasets\flickr_soundnet\Data\1\4764727851.wav,D:\datasets\flickr_soundnet\Data\1\4764727851.jpg
D:\datasets\flickr_soundnet\Data\1\4768002538.wav,D:\datasets\flickr_soundnet\Data\1\4768002538.jpg
D:\datasets\flickr_soundnet\Data\1\4819499774.wav,D:\datasets\flickr_soundnet\Data\1\4819499774.jpg
D:\datasets\flickr_soundnet\Data\1\4907053962.wav,D:\datasets\flickr_soundnet\Data\1\4907053962.jpg
D:\datasets\flickr_soundnet\Data\1\4917319354.wav,D:\datasets\flickr_soundnet\Data\1\4917319354.jpg
D:\datasets\flickr_soundnet\Data\1\4992689639.wav,D:\datasets\flickr_soundnet\Data\1\4992689639.jpg
D:\datasets\flickr_soundnet\Data\1\5009811068.wav,D:\datasets\flickr_soundnet\Data\1\5009811068.jpg
D:\datasets\flickr_soundnet\Data\1\5091808178.wav,D:\datasets\flickr_soundnet\Data\1\5091808178.jpg
D:\datasets\flickr_soundnet\Data\1\5130986168.wav,D:\datasets\flickr_soundnet\Data\1\5130986168.jpg
D:\datasets\flickr_soundnet\Data\1\5144911557.wav,D:\datasets\flickr_soundnet\Data\1\5144911557.jpg
D:\datasets\flickr_soundnet\Data\1\5155942652.wav,D:\datasets\flickr_soundnet\Data\1\5155942652.jpg
D:\datasets\flickr_soundnet\Data\1\5159016779.wav,D:\datasets\flickr_soundnet\Data\1\5159016779.jpg
D:\datasets\flickr_soundnet\Data\1\5253753914.wav,D:\datasets\flickr_soundnet\Data\1\5253753914.jpg
D:\datasets\flickr_soundnet\Data\1\5338820157.wav,D:\datasets\flickr_soundnet\Data\1\5338820157.jpg
D:\datasets\flickr_soundnet\Data\1\5339642947.wav,D:\datasets\flickr_soundnet\Data\1\5339642947.jpg
D:\datasets\flickr_soundnet\Data\1\5344317532.wav,D:\datasets\flickr_soundnet\Data\1\5344317532.jpg
D:\datasets\flickr_soundnet\Data\1\5362596473.wav,D:\datasets\flickr_soundnet\Data\1\5362596473.jpg
D:\datasets\flickr_soundnet\Data\1\5435544261.wav,D:\datasets\flickr_soundnet\Data\1\5435544261.jpg
D:\datasets\flickr_soundnet\Data\1\5444601594.wav,D:\datasets\flickr_soundnet\Data\1\5444601594.jpg
D:\datasets\flickr_soundnet\Data\1\5450566067.wav,D:\datasets\flickr_soundnet\Data\1\5450566067.jpg
D:\datasets\flickr_soundnet\Data\1\5490101320.wav,D:\datasets\flickr_soundnet\Data\1\5490101320.jpg
